,x,y,Classification,Concept Drift
4757,0.6263272345789481,0.7909116811258431,Initially Positive,After Concept Drift Negative
4758,0.727456622974274,0.8855143132082167,Initially Negative,After Concept Drift Positive
4759,0.06238035863315161,0.8863937455898963,Initially Negative,After Concept Drift Positive
4760,0.18179449035000572,0.32180394963776104,Initially Positive,After Concept Drift Negative
4761,0.09372071398499415,0.601297723180037,Initially Negative,After Concept Drift Positive
4762,0.5685597378937003,0.324022830540432,Initially Positive,After Concept Drift Negative
4763,0.5767777972458014,0.9657043737321939,Initially Positive,After Concept Drift Negative
4764,0.3637717095569587,0.5247930089789887,Initially Positive,After Concept Drift Negative
4765,0.12951509885142443,0.18870251648118563,Initially Positive,After Concept Drift Negative
4766,0.42421715390913073,0.1320769339324649,Initially Positive,After Concept Drift Negative
4767,0.28539297727455015,0.37456175223449895,Initially Positive,After Concept Drift Negative
4768,0.13120558175539632,0.2936709397060373,Initially Positive,After Concept Drift Negative
4769,0.5514765292439574,0.8339859899131027,Initially Positive,After Concept Drift Negative
4770,0.7343612328460375,0.16692959244920025,Initially Positive,After Concept Drift Negative
4771,0.9488388266539485,0.521764489312171,Initially Negative,After Concept Drift Positive
4772,0.26267657693225344,0.5019719832355758,Initially Positive,After Concept Drift Negative
4773,0.22075470304671418,0.7945995270755233,Initially Negative,After Concept Drift Positive
4774,0.7543153189233479,0.20456318561821696,Initially Positive,After Concept Drift Negative
4775,0.5157006834762324,0.28791746030204,Initially Positive,After Concept Drift Negative
4776,0.04591508283730861,0.7984552630897451,Initially Negative,After Concept Drift Positive
4777,0.8719417821826808,0.7226464511270576,Initially Negative,After Concept Drift Positive
4778,0.3076394158904411,0.7239794275534982,Initially Positive,After Concept Drift Negative
4779,0.4083004813584967,0.30775421118806134,Initially Positive,After Concept Drift Negative
4780,0.9463973621939438,0.5662747581558161,Initially Negative,After Concept Drift Positive
4781,0.9577056567302691,0.07437823130927124,Initially Positive,After Concept Drift Negative
4782,0.42857060618614606,0.6738601145942736,Initially Positive,After Concept Drift Negative
4783,0.5335889779136577,0.5216268621263622,Initially Positive,After Concept Drift Negative
4784,0.45002498503752364,0.509513704663891,Initially Positive,After Concept Drift Negative
4785,0.8436788105675044,0.8034358987015118,Initially Negative,After Concept Drift Positive
4786,0.45620195022429233,0.39107967621941986,Initially Positive,After Concept Drift Negative
4787,0.608631575374234,0.5518186441630127,Initially Positive,After Concept Drift Negative
4788,0.8489998256603388,0.34605131666138,Initially Positive,After Concept Drift Negative
4789,0.16496672629575748,0.1034591171796383,Initially Positive,After Concept Drift Negative
4790,0.11192353170269975,0.8620892073788918,Initially Negative,After Concept Drift Positive
4791,0.5689402883861108,0.2920596268850264,Initially Positive,After Concept Drift Negative
4792,0.42852972525644484,0.9470850018130003,Initially Positive,After Concept Drift Negative
4793,0.6914366958271213,0.8336763299841162,Initially Negative,After Concept Drift Positive
4794,0.9331307411717783,0.6653878745771862,Initially Negative,After Concept Drift Positive
4795,0.18341799694267613,0.20724901265678874,Initially Positive,After Concept Drift Negative
4796,0.8092374564240155,0.10356982200920628,Initially Positive,After Concept Drift Negative
4797,0.8001905129681891,0.40896507872931576,Initially Positive,After Concept Drift Negative
4798,0.8643503431744348,0.6539983858580458,Initially Negative,After Concept Drift Positive
4799,0.21723907707040702,0.8958356208866984,Initially Negative,After Concept Drift Positive
4800,0.4128667246257036,0.2559716458729039,Initially Positive,After Concept Drift Negative
4801,0.12977020970272657,0.22250537726832265,Initially Positive,After Concept Drift Negative
4802,0.11334562085839339,0.40504335526206936,Initially Negative,After Concept Drift Positive
4803,0.6285381207143703,0.5315803873581532,Initially Positive,After Concept Drift Negative
4804,0.4647644544676979,0.9409203438624852,Initially Positive,After Concept Drift Negative
4805,0.959468285748093,0.7039990998054986,Initially Negative,After Concept Drift Positive
4806,0.7142790291371303,0.8907844973837916,Initially Negative,After Concept Drift Positive
4807,0.18527876656514564,0.01591555767808228,Initially Positive,After Concept Drift Negative
4808,0.4537357428487876,0.1388497356920324,Initially Positive,After Concept Drift Negative
4809,0.8146906874732175,0.24868453819595115,Initially Positive,After Concept Drift Negative
4810,0.49553934013655176,0.9385303921752706,Initially Positive,After Concept Drift Negative
4811,0.9462597678548583,0.8432044194485385,Initially Negative,After Concept Drift Positive
4812,0.8823601775277821,0.9996979736699093,Initially Negative,After Concept Drift Positive
4813,0.8118831852111679,0.7290648219349505,Initially Negative,After Concept Drift Positive
4814,0.5659971490116454,0.41745434381934177,Initially Positive,After Concept Drift Negative
4815,0.4707922578423006,0.2898354628061055,Initially Positive,After Concept Drift Negative
4816,0.45219995017700654,0.47486144593123425,Initially Positive,After Concept Drift Negative
4817,0.07167883281818654,0.14381822672813283,Initially Positive,After Concept Drift Negative
4818,0.926700178877125,0.8214995096528774,Initially Negative,After Concept Drift Positive
4819,0.022229476691746353,0.8680313155494392,Initially Negative,After Concept Drift Positive
4820,0.18259432076497772,0.8095611282020977,Initially Negative,After Concept Drift Positive
4821,0.35357211486530804,0.13736932869387686,Initially Positive,After Concept Drift Negative
4822,0.650075169726616,0.11467080673116492,Initially Positive,After Concept Drift Negative
4823,0.8027073232938776,0.20608236078763564,Initially Positive,After Concept Drift Negative
4824,0.032260692860748286,0.9542744487660745,Initially Negative,After Concept Drift Positive
4825,0.8764127906478895,0.7092014427488027,Initially Negative,After Concept Drift Positive
4826,0.17230035081683026,0.7135837538090398,Initially Negative,After Concept Drift Positive
4827,0.9779344182502862,0.6674831653441521,Initially Negative,After Concept Drift Positive
4828,0.41856294867186394,0.29567286671552717,Initially Positive,After Concept Drift Negative
4829,0.9396005092364602,0.15266901334380667,Initially Positive,After Concept Drift Negative
4830,0.4821006820992476,0.24456608743690467,Initially Positive,After Concept Drift Negative
4831,0.7194789547897741,0.4109995028041735,Initially Positive,After Concept Drift Negative
4832,0.4048728679513537,0.21346843263708137,Initially Positive,After Concept Drift Negative
4833,0.5824391820456669,0.240299949623605,Initially Positive,After Concept Drift Negative
4834,0.27942170435597113,0.9586131701809958,Initially Negative,After Concept Drift Positive
4835,0.12055750293655343,0.9965379057777058,Initially Negative,After Concept Drift Positive
4836,0.7538083376238202,0.1444253470403306,Initially Positive,After Concept Drift Negative
4837,0.5989849949669924,0.21001044188432894,Initially Positive,After Concept Drift Negative
4838,0.46458644520189607,0.26316402775400405,Initially Positive,After Concept Drift Negative
4839,0.34614246470713483,0.9512416669647025,Initially Negative,After Concept Drift Positive
4840,0.4682357250079172,0.5660846967724238,Initially Positive,After Concept Drift Negative
4841,0.012080187890876726,0.7405108189159253,Initially Negative,After Concept Drift Positive
4842,0.3959061106017824,0.5399284931852839,Initially Positive,After Concept Drift Negative
4843,0.7456311553132342,0.3436807061779815,Initially Positive,After Concept Drift Negative
4844,0.5216514858971038,0.7276141324333028,Initially Positive,After Concept Drift Negative
4845,0.6337209925621522,0.6384976767818037,Initially Positive,After Concept Drift Negative
4846,0.3657092081249096,0.176952501689982,Initially Positive,After Concept Drift Negative
4847,0.6781021338904111,0.2792574217316708,Initially Positive,After Concept Drift Negative
4848,0.4085624430225233,0.8527959864615203,Initially Positive,After Concept Drift Negative
4849,0.8445927062618059,0.5626789101298327,Initially Negative,After Concept Drift Positive
4850,0.9203930467170436,0.9138739991620715,Initially Negative,After Concept Drift Positive
4851,0.4973996882491555,0.6266414116938356,Initially Positive,After Concept Drift Negative
4852,0.6880256562053577,0.5567779069167926,Initially Positive,After Concept Drift Negative
4853,0.3165367476466786,0.5307322190011066,Initially Positive,After Concept Drift Negative
4854,0.7944024366188426,0.6900607520780687,Initially Negative,After Concept Drift Positive
4855,0.002124637207486346,0.6982509977774269,Initially Negative,After Concept Drift Positive
4856,0.8095002887894296,0.6455038642515977,Initially Negative,After Concept Drift Positive
4857,0.647239368806293,0.05997964554287316,Initially Positive,After Concept Drift Negative
4858,0.9787527102499468,0.5117329548105115,Initially Negative,After Concept Drift Positive
4859,0.32779464316110185,0.2281091096223865,Initially Positive,After Concept Drift Negative
4860,0.4375433797885583,0.5662306968265027,Initially Positive,After Concept Drift Negative
4861,0.9994308534503126,0.5367534009204321,Initially Negative,After Concept Drift Positive
4862,0.744142991606122,0.5390105061618428,Initially Positive,After Concept Drift Negative
4863,0.6898055041640307,0.46601056556638776,Initially Positive,After Concept Drift Negative
4864,0.3496554950066928,0.9666627592860535,Initially Negative,After Concept Drift Positive
4865,0.5066007463950704,0.4682972614948079,Initially Positive,After Concept Drift Negative
4866,0.19724727650252993,0.23931921159354996,Initially Positive,After Concept Drift Negative
4867,0.8688674830272375,0.22184554043400684,Initially Positive,After Concept Drift Negative
4868,0.3812000804917649,0.9543224760499273,Initially Negative,After Concept Drift Positive
4869,0.049301579871876,0.1061418681992431,Initially Positive,After Concept Drift Negative
4870,0.07611715271966901,0.23386612711737131,Initially Positive,After Concept Drift Negative
4871,0.47193849991576786,0.04695519977325502,Initially Positive,After Concept Drift Negative
4872,0.6088583888936505,0.045463361122441426,Initially Positive,After Concept Drift Negative
4873,0.6187161965172928,0.6666005498877624,Initially Positive,After Concept Drift Negative
4874,0.0032292403744694775,0.16830966784234191,Initially Negative,After Concept Drift Positive
4875,0.2909047140258265,0.6453443043003877,Initially Positive,After Concept Drift Negative
4876,0.18511741333974374,0.7706134107444267,Initially Negative,After Concept Drift Positive
4877,0.048564656306837484,0.6259815440163551,Initially Negative,After Concept Drift Positive
4878,0.9593286716975841,0.6289091514850614,Initially Negative,After Concept Drift Positive
4879,0.38142990021545653,0.4357722488737633,Initially Positive,After Concept Drift Negative
4880,0.2543217790935136,0.07797844919991215,Initially Positive,After Concept Drift Negative
4881,0.21959383047866798,0.5489098857718936,Initially Positive,After Concept Drift Negative
4882,0.5349659097644466,0.03622447752017277,Initially Positive,After Concept Drift Negative
4883,0.7901298571985289,0.8275251123573271,Initially Negative,After Concept Drift Positive
4884,0.08886096344549166,0.9039102957605872,Initially Negative,After Concept Drift Positive
4885,0.6410472737472523,0.5206556725718527,Initially Positive,After Concept Drift Negative
4886,0.13390238330040216,0.07421951413970884,Initially Positive,After Concept Drift Negative
4887,0.1264487116111742,0.9075633876901597,Initially Negative,After Concept Drift Positive
4888,0.3851726079375364,0.7091772581560931,Initially Positive,After Concept Drift Negative
4889,0.791769038845906,0.4637711769647881,Initially Positive,After Concept Drift Negative
4890,0.349194521287564,0.9652469868811149,Initially Negative,After Concept Drift Positive
4891,0.8963877236257057,0.5054692172926709,Initially Negative,After Concept Drift Positive
4892,0.5951592199674489,0.17103040410030135,Initially Positive,After Concept Drift Negative
4893,0.36966821602162303,0.03699936358708966,Initially Positive,After Concept Drift Negative
4894,0.7172534855888447,0.09423060203837419,Initially Positive,After Concept Drift Negative
4895,0.19917892807690396,0.7712259276320007,Initially Negative,After Concept Drift Positive
4896,0.6726001233684382,0.3271816361577984,Initially Positive,After Concept Drift Negative
4897,0.5933343292718033,0.2447760929297842,Initially Positive,After Concept Drift Negative
4898,0.2698458899792685,0.29653071812027165,Initially Positive,After Concept Drift Negative
4899,0.15766354615825307,0.22223284725898707,Initially Positive,After Concept Drift Negative
4900,0.8347388836369098,0.3853590626533323,Initially Positive,After Concept Drift Negative
4901,0.7169366047106323,0.4250937960341702,Initially Positive,After Concept Drift Negative
4902,0.8368497849748882,0.05157719505013314,Initially Positive,After Concept Drift Negative
4903,0.4614478683166461,0.7685618813939203,Initially Positive,After Concept Drift Negative
4904,0.333547144776255,0.6403104808189465,Initially Positive,After Concept Drift Negative
4905,0.0011389128537832027,0.7203580883455589,Initially Negative,After Concept Drift Positive
4906,0.004548620673825776,0.6549836237190051,Initially Negative,After Concept Drift Positive
4907,0.9668197801240216,0.3677696877337432,Initially Negative,After Concept Drift Positive
4908,0.12371136129178162,0.04491948182572614,Initially Positive,After Concept Drift Negative
4909,0.7339879785164483,0.17113919384958476,Initially Positive,After Concept Drift Negative
4910,0.269653748416691,0.4383610464990121,Initially Positive,After Concept Drift Negative
4911,0.3760922321804673,0.32975579373011665,Initially Positive,After Concept Drift Negative
4912,0.10987238544943112,0.9723632178926463,Initially Negative,After Concept Drift Positive
4913,0.2711318881332888,0.33757776568910147,Initially Positive,After Concept Drift Negative
4914,0.4496498573879837,0.5594438956339196,Initially Positive,After Concept Drift Negative
4915,0.9573057648235492,0.5993324906999626,Initially Negative,After Concept Drift Positive
4916,0.8120422415278461,0.9607595483053948,Initially Negative,After Concept Drift Positive
4917,0.8852197876586344,0.9349776386431338,Initially Negative,After Concept Drift Positive
4918,0.03241081297695547,0.7145459336647805,Initially Negative,After Concept Drift Positive
4919,0.33056928388678675,0.8440937384716029,Initially Positive,After Concept Drift Negative
4920,0.2352554113968418,0.456566171605462,Initially Positive,After Concept Drift Negative
4921,0.06783701191953306,0.4407566648797906,Initially Negative,After Concept Drift Positive
4922,0.8239920842933954,0.03262767125535215,Initially Positive,After Concept Drift Negative
4923,0.016067414668388347,0.24142750381039768,Initially Negative,After Concept Drift Positive
4924,0.9281847843405676,0.8237223842181987,Initially Negative,After Concept Drift Positive
4925,0.19823130695163804,0.9041688157106957,Initially Negative,After Concept Drift Positive
4926,0.7170066367871919,0.09917276844078371,Initially Positive,After Concept Drift Negative
4927,0.1702761091249374,0.2671341054352766,Initially Positive,After Concept Drift Negative
4928,0.19923662480439364,0.06703099462108264,Initially Positive,After Concept Drift Negative
4929,0.5327111648142994,0.13600014834519336,Initially Positive,After Concept Drift Negative
4930,0.5284447965812771,0.797891351957851,Initially Positive,After Concept Drift Negative
4931,0.13372580085777963,0.997419778966795,Initially Negative,After Concept Drift Positive
4932,0.9210103631249282,0.30525498494909287,Initially Negative,After Concept Drift Positive
4933,0.6206322740355943,0.11489010602689953,Initially Positive,After Concept Drift Negative
4934,0.6829472598459482,0.4744771047838653,Initially Positive,After Concept Drift Negative
4935,0.3290450011171042,0.4840195633575236,Initially Positive,After Concept Drift Negative
4936,0.4041100322249134,0.447800015549629,Initially Positive,After Concept Drift Negative
4937,0.15938453106256156,0.8462091659693781,Initially Negative,After Concept Drift Positive
4938,0.12547352073617457,0.9360844238379916,Initially Negative,After Concept Drift Positive
4939,0.4465735500493103,0.06817031542768648,Initially Positive,After Concept Drift Negative
4940,0.9705692445335944,0.6719907758172792,Initially Negative,After Concept Drift Positive
4941,0.14374381151115545,0.6898659290775145,Initially Negative,After Concept Drift Positive
4942,0.8182945129909417,0.2319429450633429,Initially Positive,After Concept Drift Negative
4943,0.9983887897014685,0.9182374916063983,Initially Negative,After Concept Drift Positive
4944,0.5224847993073533,0.36996705613463887,Initially Positive,After Concept Drift Negative
4945,0.5988495506937462,0.2912806890082845,Initially Positive,After Concept Drift Negative
4946,0.5501571575677862,0.7154085395261768,Initially Positive,After Concept Drift Negative
4947,0.9009778521256802,0.42841773856102106,Initially Negative,After Concept Drift Positive
4948,0.17325792869036993,0.006234794326269055,Initially Positive,After Concept Drift Negative
4949,0.572301323700079,0.7202288772502394,Initially Positive,After Concept Drift Negative
4950,0.534968324318683,0.9034133498113035,Initially Positive,After Concept Drift Negative
4951,0.07138595462222541,0.7243961251343093,Initially Negative,After Concept Drift Positive
4952,0.9020637066718158,0.11742230475644322,Initially Positive,After Concept Drift Negative
4953,0.045058720679966524,0.49387438535797845,Initially Negative,After Concept Drift Positive
4954,0.05286921052342053,0.9146190262282975,Initially Negative,After Concept Drift Positive
4955,0.9535092991787832,0.4303455596697249,Initially Negative,After Concept Drift Positive
4956,0.1724872679395405,0.939785501266277,Initially Negative,After Concept Drift Positive
4957,0.9688931651483759,0.8700037789869605,Initially Negative,After Concept Drift Positive
4958,0.03705134009965827,0.20778657250649812,Initially Negative,After Concept Drift Positive
4959,0.2896612359802494,0.48163453643651244,Initially Positive,After Concept Drift Negative
4960,0.3261689661693018,0.530527440109332,Initially Positive,After Concept Drift Negative
4961,0.7213841952627479,0.30416658117220674,Initially Positive,After Concept Drift Negative
4962,0.12051604815478334,0.06560638362930116,Initially Positive,After Concept Drift Negative
4963,0.13135006793671877,0.5403431147452604,Initially Negative,After Concept Drift Positive
4964,0.08511331741361228,0.8209882831110974,Initially Negative,After Concept Drift Positive
4965,0.11535401098591791,0.47796161561569794,Initially Negative,After Concept Drift Positive
4966,0.8093553702136447,0.7474276390238236,Initially Negative,After Concept Drift Positive
4967,0.6010290582143162,0.19808616273069135,Initially Positive,After Concept Drift Negative
4968,0.8981918149765925,0.7985316373193685,Initially Negative,After Concept Drift Positive
4969,0.9830186945526982,0.11033466495131317,Initially Negative,After Concept Drift Positive
4970,0.7316392343797227,0.024885713382335584,Initially Positive,After Concept Drift Negative
4971,0.3310325247656276,0.3551818985813313,Initially Positive,After Concept Drift Negative
4972,0.21000848532601357,0.11339415088873583,Initially Positive,After Concept Drift Negative
4973,0.5586436533017307,0.019074301890088963,Initially Positive,After Concept Drift Negative
4974,0.175577429268445,0.8481994077075214,Initially Negative,After Concept Drift Positive
4975,0.47441985373092965,0.40813315867364675,Initially Positive,After Concept Drift Negative
4976,0.3788673829308814,0.7580608420978303,Initially Positive,After Concept Drift Negative
4977,0.5032956494269843,0.7517123577632034,Initially Positive,After Concept Drift Negative
4978,0.10478515765389684,0.8342700492155707,Initially Negative,After Concept Drift Positive
4979,0.02804971896923336,0.48463385327798314,Initially Negative,After Concept Drift Positive
4980,0.22529544233316112,0.12088505231250446,Initially Positive,After Concept Drift Negative
4981,0.3719004813945016,0.7261749865896174,Initially Positive,After Concept Drift Negative
4982,0.6041886852571895,0.24130547608197417,Initially Positive,After Concept Drift Negative
4983,0.05642448278444112,0.8352349163820614,Initially Negative,After Concept Drift Positive
4984,0.19525731692399773,0.9910329501645205,Initially Negative,After Concept Drift Positive
4985,0.25588966752851994,0.2740774557291139,Initially Positive,After Concept Drift Negative
4986,0.29664815542498313,0.7743187108406493,Initially Positive,After Concept Drift Negative
4987,0.4590648788251498,0.5304138788538484,Initially Positive,After Concept Drift Negative
4988,0.7719954444759558,0.5447712533948497,Initially Positive,After Concept Drift Negative
4989,0.3996275027419538,0.5756638811189561,Initially Positive,After Concept Drift Negative
4990,0.7585098218247459,0.8346522210718563,Initially Negative,After Concept Drift Positive
4991,0.7553049463265896,0.8235438736270116,Initially Negative,After Concept Drift Positive
4992,0.34019256369438877,0.08725226880729564,Initially Positive,After Concept Drift Negative
4993,0.016253603220301893,0.10187749252953315,Initially Negative,After Concept Drift Positive
4994,0.07851633970961358,0.8772959829532351,Initially Negative,After Concept Drift Positive
4995,0.2864704202996552,0.07945981458697626,Initially Positive,After Concept Drift Negative
4996,0.481601254294051,0.6672217444482818,Initially Positive,After Concept Drift Negative
4997,0.7531148878171375,0.3230294742994767,Initially Positive,After Concept Drift Negative
4998,0.31234919769661396,0.7244198610707245,Initially Positive,After Concept Drift Negative
4999,0.8644946970484535,0.6248401817373226,Initially Negative,After Concept Drift Positive
5000,0.4055911763869091,0.9256620931728201,Initially Positive,After Concept Drift Negative
5001,0.79396883599604,0.12619510306903636,Initially Positive,After Concept Drift Negative
5002,0.5010712192332424,0.507561140822637,Initially Positive,After Concept Drift Negative
5003,0.5221606880705417,0.5322013369432816,Initially Positive,After Concept Drift Negative
5004,0.7879885020763263,0.3905115211004141,Initially Positive,After Concept Drift Negative
5005,0.1424548111317372,0.14140878411444635,Initially Positive,After Concept Drift Negative
5006,0.35480466213057893,0.14057635460067364,Initially Positive,After Concept Drift Negative
5007,0.6852135249298867,0.8165247608067842,Initially Positive,After Concept Drift Negative
5008,0.8452345498640027,0.29906962863911124,Initially Positive,After Concept Drift Negative
5009,0.30735516131733054,0.7457166252108922,Initially Positive,After Concept Drift Negative
5010,0.8913003627452187,0.2932377289243586,Initially Positive,After Concept Drift Negative
5011,0.4604800517316756,0.5460456147599018,Initially Positive,After Concept Drift Negative
5012,0.8734331386721367,0.7749592997812217,Initially Negative,After Concept Drift Positive
5013,0.7227392710147815,0.5989445432004471,Initially Positive,After Concept Drift Negative
5014,0.24884541137486993,0.6572911975396819,Initially Positive,After Concept Drift Negative
5015,0.20679587386934728,0.30926479879670554,Initially Positive,After Concept Drift Negative
5016,0.9067472126842695,0.77666823646965,Initially Negative,After Concept Drift Positive
5017,0.705320075356705,0.9546019154856656,Initially Negative,After Concept Drift Positive
5018,0.9145332783007285,0.9573264112110649,Initially Negative,After Concept Drift Positive
5019,0.25120744441385445,0.13329888676953594,Initially Positive,After Concept Drift Negative
5020,0.6070810469241691,0.5965179097908907,Initially Positive,After Concept Drift Negative
5021,0.8467740806959275,0.5669590650913883,Initially Negative,After Concept Drift Positive
5022,0.7974271187021413,0.42150571575243756,Initially Positive,After Concept Drift Negative
5023,0.07932990204150792,0.07292978609359302,Initially Positive,After Concept Drift Negative
5024,0.6319148023711999,0.9420570593856319,Initially Negative,After Concept Drift Positive
5025,0.135003808151698,0.35609009041940565,Initially Positive,After Concept Drift Negative
5026,0.19751981721020484,0.07648419761715608,Initially Positive,After Concept Drift Negative
5027,0.037745112822878735,0.7026829337517962,Initially Negative,After Concept Drift Positive
5028,0.18151862575858702,0.4269038797893292,Initially Positive,After Concept Drift Negative
5029,0.6931853961249173,0.3762725400961351,Initially Positive,After Concept Drift Negative
5030,0.8867814880367055,0.7223632975319333,Initially Negative,After Concept Drift Positive
5031,0.24695386756237614,0.4263051666519265,Initially Positive,After Concept Drift Negative
5032,0.9497568299057046,0.0626652425550972,Initially Positive,After Concept Drift Negative
5033,0.2494209543029755,0.30220853166962613,Initially Positive,After Concept Drift Negative
5034,0.7551803266688273,0.40674041619422974,Initially Positive,After Concept Drift Negative
5035,0.9756336493595641,0.8216417327375053,Initially Negative,After Concept Drift Positive
5036,0.007185581723767154,0.9621506898016366,Initially Negative,After Concept Drift Positive
5037,0.8395221397564238,0.7831363229054198,Initially Negative,After Concept Drift Positive
5038,0.8331133836635016,0.29964177291125216,Initially Positive,After Concept Drift Negative
5039,0.08656749497042648,0.48350984108973893,Initially Negative,After Concept Drift Positive
5040,0.49877816053639923,0.8406731777132973,Initially Positive,After Concept Drift Negative
5041,0.3360077874138503,0.6158435282814236,Initially Positive,After Concept Drift Negative
5042,0.6451179380048718,0.20415351180851482,Initially Positive,After Concept Drift Negative
5043,0.02424261733468891,0.7485705041509119,Initially Negative,After Concept Drift Positive
5044,0.6328090708755467,0.9803924489028656,Initially Negative,After Concept Drift Positive
5045,0.9390313451762142,0.7226810986715335,Initially Negative,After Concept Drift Positive
5046,0.4521116110014728,0.40433621281190724,Initially Positive,After Concept Drift Negative
5047,0.10415540714842098,0.8490497914294346,Initially Negative,After Concept Drift Positive
5048,0.5851300476160046,0.8606305996618555,Initially Positive,After Concept Drift Negative
5049,0.7046584402446402,0.2486476763179034,Initially Positive,After Concept Drift Negative
5050,0.459853967142388,0.47852345825565845,Initially Positive,After Concept Drift Negative
5051,0.17522542520905937,0.28035006159240305,Initially Positive,After Concept Drift Negative
5052,0.9200037154573895,0.08742814811902089,Initially Positive,After Concept Drift Negative
5053,0.48493030712533924,0.7509378458355063,Initially Positive,After Concept Drift Negative
5054,0.49155546441894427,0.7277870448716414,Initially Positive,After Concept Drift Negative
5055,0.250304414654159,0.7260436428910175,Initially Negative,After Concept Drift Positive
5056,0.007025287888101195,0.8819427944347173,Initially Negative,After Concept Drift Positive
5057,0.5334496919052187,0.45040605820509927,Initially Positive,After Concept Drift Negative
5058,0.8710562172281946,0.9702035086105392,Initially Negative,After Concept Drift Positive
5059,0.8648728056975534,0.6133659022288087,Initially Negative,After Concept Drift Positive
5060,0.4168807611402149,0.7656463942687639,Initially Positive,After Concept Drift Negative
5061,0.4547401889733953,0.2810355249029648,Initially Positive,After Concept Drift Negative
5062,0.36542428859755505,0.6109887063512595,Initially Positive,After Concept Drift Negative
5063,0.15588888929800215,0.7877953241695754,Initially Negative,After Concept Drift Positive
5064,0.6888911244397231,0.6439572806585404,Initially Positive,After Concept Drift Negative
5065,0.3313440383251849,0.37459446282992537,Initially Positive,After Concept Drift Negative
5066,0.7725132171188187,0.2719695885887138,Initially Positive,After Concept Drift Negative
5067,0.36203810693773375,0.07973136471815556,Initially Positive,After Concept Drift Negative
5068,0.04701896794245464,0.9209973014711219,Initially Negative,After Concept Drift Positive
5069,0.8378664604626069,0.4460218622790084,Initially Positive,After Concept Drift Negative
5070,0.5514877217345899,0.7877005842751211,Initially Positive,After Concept Drift Negative
5071,0.8085768240276773,0.8224160197934871,Initially Negative,After Concept Drift Positive
5072,0.3139480257538577,0.7979985108661743,Initially Positive,After Concept Drift Negative
5073,0.6154530208036763,0.320032337471009,Initially Positive,After Concept Drift Negative
5074,0.7574680812865455,0.27363033769648515,Initially Positive,After Concept Drift Negative
5075,0.14841316442217423,0.3410970486875221,Initially Positive,After Concept Drift Negative
5076,0.005189102019122371,0.37847989451184894,Initially Negative,After Concept Drift Positive
5077,0.0893991199469768,0.6844702833878994,Initially Negative,After Concept Drift Positive
5078,0.5749093519567962,0.7930463144742849,Initially Positive,After Concept Drift Negative
5079,0.5720270021412841,0.4411076894770676,Initially Positive,After Concept Drift Negative
5080,0.830371157106158,0.5612098955656283,Initially Negative,After Concept Drift Positive
5081,0.23862095099047342,0.11693399639236768,Initially Positive,After Concept Drift Negative
5082,0.9766355711045486,0.1764448367849688,Initially Negative,After Concept Drift Positive
5083,0.8678259544074745,0.9113265180352025,Initially Negative,After Concept Drift Positive
5084,0.34591615575328827,0.09131585684169341,Initially Positive,After Concept Drift Negative
5085,0.21629237304718485,0.47088760897360094,Initially Positive,After Concept Drift Negative
5086,0.1976250410981617,0.26488517709445714,Initially Positive,After Concept Drift Negative
5087,0.3402061652786208,0.082146529512232,Initially Positive,After Concept Drift Negative
5088,0.6674315245846273,0.8143889843816343,Initially Positive,After Concept Drift Negative
5089,0.5851192183639969,0.015353973149728861,Initially Positive,After Concept Drift Negative
5090,0.4221830441853528,0.3781149479878908,Initially Positive,After Concept Drift Negative
5091,0.4552399531064095,0.16435387260648204,Initially Positive,After Concept Drift Negative
5092,0.8973695690225302,0.5907528121620781,Initially Negative,After Concept Drift Positive
5093,0.0659066939374906,0.30593309401931434,Initially Negative,After Concept Drift Positive
5094,0.9845641811355148,0.7891937486881043,Initially Negative,After Concept Drift Positive
5095,0.2654711407593101,0.2442481423646613,Initially Positive,After Concept Drift Negative
5096,0.565659523942526,0.8226079772581669,Initially Positive,After Concept Drift Negative
5097,0.9735493056900617,0.26392669048084805,Initially Negative,After Concept Drift Positive
5098,0.4757939592393776,0.3988920598448421,Initially Positive,After Concept Drift Negative
5099,0.6787907991190788,0.9708864686363226,Initially Negative,After Concept Drift Positive
5100,0.5258817760180587,0.5368401697389051,Initially Positive,After Concept Drift Negative
5101,0.08105126227641923,0.5820714193892361,Initially Negative,After Concept Drift Positive
5102,0.24766424914891294,0.51457216018753,Initially Positive,After Concept Drift Negative
5103,0.21274014302964916,0.04351024971511386,Initially Positive,After Concept Drift Negative
5104,0.6627979193735033,0.13577041846190008,Initially Positive,After Concept Drift Negative
5105,0.23886485233224064,0.9720208244390665,Initially Negative,After Concept Drift Positive
5106,0.5585243663509643,0.06757929122561501,Initially Positive,After Concept Drift Negative
5107,0.7147942187104279,0.5800745939492312,Initially Positive,After Concept Drift Negative
5108,0.22594813332153096,0.25118961866168155,Initially Positive,After Concept Drift Negative
5109,0.41395070274968404,0.8759978132308885,Initially Positive,After Concept Drift Negative
5110,0.2748007599204816,0.877880986553077,Initially Negative,After Concept Drift Positive
5111,0.5799585433512762,0.6011865979767782,Initially Positive,After Concept Drift Negative
5112,0.3500834561596078,0.3170292530333644,Initially Positive,After Concept Drift Negative
5113,0.3869194951822753,0.5468549357051983,Initially Positive,After Concept Drift Negative
5114,0.9235572046302496,0.5492636468057622,Initially Negative,After Concept Drift Positive
5115,0.4896727038532861,0.9913715098954484,Initially Positive,After Concept Drift Negative
